experiment,condition,model,fold,seed,n_train,n_test,fit_seconds,predict_seconds,metric,value
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,accuracy,0.9675
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,recall,0.8620689655172413
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,precision,0.7352941176470589
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,f1,0.7936507936507936
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,balanced_accuracy,0.9189051027047124
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,mcc,0.7790253654757908
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,average_precision,0.9121729087030613
C,c1,random_forest,1,42,1600,400,0.5096720789997562,0.009310474000812974,roc_auc,0.973185240263965
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,accuracy,0.9625
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,recall,0.8
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,precision,0.7272727272727273
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,f1,0.7619047619047619
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,balanced_accuracy,0.8878378378378379
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,mcc,0.7425943831806375
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,average_precision,0.8285778676821155
C,c1,random_forest,2,42,1600,400,0.5086281670000972,0.009596287999556807,roc_auc,0.9455855855855855
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,accuracy,0.9575
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,recall,0.7333333333333333
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,precision,0.7096774193548387
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,f1,0.7213114754098361
C,c1,random_forest,3,42,1600,400,0.5113536519993431,0.009586914000465185,balanced_accuracy,0.8545045045045045
